transaction_id,user_id,transaction_date,amount,group
36310,3366,2024-09-21,5173,B
36311,6758,2024-10-13,7862,B
36312,7280,2024-11-03,9435,A
36313,4780,2024-08-27,6763,B
36314,2371,2024-09-16,9082,B
36315,4407,2024-10-04,3845,B
36316,5867,2024-09-06,9098,B
36317,4454,2024-09-21,3454,B
36318,96,2024-09-28,1398,A
36319,9939,2024-10-20,4252,A
36320,7525,2024-09-09,8542,B
36321,9284,2024-11-04,9217,A
36322,9485,2024-10-08,4533,A
36323,119,2024-09-13,7545,B
36324,8408,2024-11-01,4691,A
36325,7826,2024-09-07,8028,A
36326,6465,2024-10-15,6888,A
36327,5548,2024-09-02,2642,B
36328,6512,2024-09-12,8685,B
36329,1717,2024-11-03,5411,B
36330,2366,2024-08-30,3424,A
36331,7165,2024-10-04,5255,A
36332,9156,2024-08-27,5826,B
36333,1351,2024-09-01,3429,A
36334,5167,2024-08-22,1811,A
36335,6741,2024-10-31,5240,A
36336,7421,2024-11-05,5490,B
36337,8886,2024-08-26,4543,B
36338,9320,2024-10-08,577,A
36339,7020,2024-11-07,8228,B
36340,622,2024-10-02,5462,B
36341,1266,2024-10-14,6530,B
36342,7912,2024-10-20,6974,A
36343,5937,2024-09-23,7701,B
36344,6540,2024-11-11,713,A
36345,3999,2024-11-17,1021,B
36346,1708,2024-08-26,5091,B
36347,2116,2024-10-02,4561,A
36348,6096,2024-11-16,9590,B
36349,8375,2024-09-06,7862,A
36350,3309,2024-08-28,7890,B
36351,7937,2024-11-13,4022,B
36352,2856,2024-08-21,7938,A
36353,9581,2024-11-07,1192,B
36354,1877,2024-09-06,4311,B
36355,5780,2024-10-27,4852,B
36356,7549,2024-11-12,8268,B
36357,9458,2024-10-18,3267,A
36358,4569,2024-09-04,9771,B
36359,3980,2024-09-11,2087,A
36360,9197,2024-09-24,7550,B
36361,2065,2024-08-31,9289,A
36362,8165,2024-09-19,6787,A
36363,6368,2024-10-03,7434,A
36364,814,2024-09-27,9338,B
36365,8881,2024-09-02,6484,A
36366,600,2024-10-15,4289,B
36367,2286,2024-08-21,9071,A
36368,3930,2024-10-21,7616,B
36369,2402,2024-11-10,4952,A
36370,172,2024-09-21,527,A
36371,9034,2024-11-09,4439,B
36372,33,2024-09-19,2570,A
36373,4950,2024-10-06,8534,B
36374,919,2024-08-30,9275,A
36375,8547,2024-09-12,9153,A
36376,9027,2024-10-03,1609,A
36377,7648,2024-10-18,8918,A
36378,7206,2024-09-23,1900,B
36379,7214,2024-08-28,3640,A
36380,1599,2024-10-10,1143,A
36381,5742,2024-09-06,6570,B
36382,7232,2024-11-07,9228,B
36383,5974,2024-10-02,6097,B
36384,9075,2024-11-05,1297,A
36385,9603,2024-10-17,2737,A
36386,7630,2024-10-23,8215,A
36387,4938,2024-11-16,5785,B
36388,9947,2024-09-01,1508,A
36389,2924,2024-11-17,2252,A
36390,394,2024-11-16,8344,B
36391,3841,2024-08-28,6297,B
36392,7719,2024-11-14,1606,B
36393,9757,2024-10-27,9772,B
36394,3536,2024-11-12,5087,A
36395,7566,2024-08-29,3977,B
36396,6801,2024-11-03,7222,B
36397,3200,2024-10-28,4633,A
36398,4127,2024-11-16,4271,A
36399,1862,2024-09-20,5636,B
36400,689,2024-10-28,1268,A
36401,454,2024-10-18,3707,B
36402,367,2024-11-03,6255,B
36403,50,2024-10-11,7945,B
36404,6436,2024-10-28,6335,A
36405,2851,2024-11-04,9388,A
36406,7844,2024-10-24,1086,B
36407,5629,2024-09-15,1477,B
36408,8738,2024-09-20,3933,A
36409,9192,2024-10-28,5223,B
36410,2844,2024-10-29,2638,B
36411,7897,2024-11-01,7347,B
36412,4320,2024-11-10,6219,B
36413,3963,2024-09-22,2707,B
36414,6018,2024-10-10,6095,B
36415,6405,2024-11-03,3851,B
36416,2409,2024-11-03,3829,B
36417,9216,2024-09-14,8212,B
36418,1978,2024-10-05,6471,A
36419,8110,2024-10-01,9124,B
36420,3675,2024-09-15,5934,B
36421,255,2024-09-27,8301,B
36422,8203,2024-08-26,5695,A
36423,7009,2024-10-01,9837,A
36424,6415,2024-09-01,2484,B
36425,9313,2024-10-26,5069,B
36426,8439,2024-08-27,8366,B
36427,2111,2024-09-04,8562,B
36428,7621,2024-11-10,5766,B
36429,75,2024-10-03,9997,B
36430,6864,2024-10-04,4382,A
36431,8556,2024-11-03,1102,A
36432,9765,2024-09-08,6152,B
36433,2536,2024-11-14,9561,A
36434,5217,2024-10-04,3033,B
36435,4485,2024-10-23,5447,A
36436,9570,2024-09-06,2342,A
36437,8857,2024-08-23,9343,B
36438,2547,2024-11-02,9685,B
36439,6826,2024-09-02,7667,A
36440,8207,2024-09-24,3600,B
36441,2245,2024-09-11,3486,A
36442,7586,2024-09-01,5774,B
36443,4946,2024-09-26,8189,A
36444,1706,2024-10-24,4544,A
36445,3054,2024-11-17,3306,B
36446,9954,2024-11-12,6071,A
36447,6836,2024-08-30,9939,B
36448,9850,2024-10-04,5352,B
36449,9482,2024-10-18,3469,A
36450,4621,2024-08-28,9852,A
36451,1262,2024-09-16,5183,B
36452,9398,2024-09-29,9122,B
36453,8336,2024-09-03,3435,A
36454,9924,2024-09-02,8487,B
36455,852,2024-11-17,5962,A
36456,9878,2024-10-14,6773,B
36457,8063,2024-10-23,1134,A
36458,1712,2024-10-15,7018,B
36459,2805,2024-10-01,6824,B
36460,6570,2024-09-16,2001,B
36461,3530,2024-10-18,2689,B
36462,1449,2024-09-28,8056,A
36463,2504,2024-10-25,1416,A
36464,378,2024-10-13,9572,B
36465,2376,2024-10-03,665,B
36466,5425,2024-10-01,6372,B
36467,52,2024-11-04,5969,B
36468,2317,2024-10-23,8325,A
36469,1739,2024-09-21,1098,B
36470,7240,2024-09-15,5803,B
36471,4315,2024-09-17,611,A
36472,1606,2024-09-12,5813,B
36473,4776,2024-08-25,1245,A
36474,9018,2024-09-05,2985,B
36475,1642,2024-09-15,7385,B
36476,4357,2024-11-03,6483,B
36477,8987,2024-10-12,1491,B
36478,7647,2024-09-23,9779,A
36479,1120,2024-10-10,1133,A
36480,4128,2024-11-06,4739,A
36481,305,2024-08-21,3051,B
36482,6121,2024-11-12,7422,A
36483,7165,2024-11-11,3220,A
36484,4675,2024-09-16,2972,B
36485,9305,2024-10-22,2892,B
36486,9467,2024-09-13,1284,B
36487,6278,2024-08-30,4521,B
36488,4244,2024-09-10,1156,B
36489,8918,2024-10-30,2884,A
36490,6575,2024-09-26,1308,B
36491,9862,2024-09-27,5726,A
36492,1382,2024-10-12,8553,A
36493,6113,2024-09-09,1381,B
36494,1577,2024-08-27,8014,A
36495,8498,2024-09-07,3382,B
36496,1459,2024-10-28,4500,B
36497,5252,2024-09-25,3448,A
36498,4850,2024-08-23,9730,B
36499,2289,2024-09-15,1196,B
36500,3449,2024-10-23,7445,A
36501,8116,2024-10-19,1893,A
36502,5762,2024-09-14,4934,B
36503,6652,2024-10-01,2208,B
36504,5220,2024-08-23,6784,A
36505,8563,2024-10-02,1054,B
36506,1137,2024-09-03,2335,B
36507,2925,2024-09-14,3401,A
36508,7768,2024-09-22,6262,B
36509,5316,2024-09-21,4474,A
36510,9927,2024-09-26,8162,B
36511,7550,2024-10-11,6399,A
36512,9261,2024-08-25,3059,B
36513,793,2024-10-21,1986,B
36514,8877,2024-11-08,8598,B
36515,6569,2024-11-05,6891,A
36516,5519,2024-10-14,7567,B
36517,1644,2024-11-12,6538,A
36518,4585,2024-09-02,7571,B
36519,1423,2024-11-09,8547,B
36520,8603,2024-09-23,3656,B
36521,3782,2024-11-16,9169,B
36522,1272,2024-11-05,3101,A
36523,1639,2024-08-27,3204,B
36524,5362,2024-11-09,8912,B
36525,492,2024-09-21,9265,A
36526,5988,2024-11-12,7700,A
36527,2838,2024-10-12,2455,B
36528,8251,2024-09-16,854,B
36529,1587,2024-11-15,6762,A
36530,4015,2024-09-02,8473,A
36531,7996,2024-09-20,9809,B
36532,162,2024-09-17,3686,B
36533,6295,2024-10-27,9154,A
36534,592,2024-09-06,5872,A
36535,2344,2024-08-26,9117,B
36536,7606,2024-11-11,2199,B
36537,6025,2024-11-09,590,B
36538,4955,2024-11-09,6072,A
36539,7803,2024-11-06,7935,B
36540,3817,2024-10-14,3849,A
36541,3657,2024-11-14,5031,B
36542,4426,2024-11-06,5582,A
36543,693,2024-08-27,9106,B
36544,3011,2024-10-25,8072,A
36545,9019,2024-10-29,1856,A
36546,4757,2024-09-15,1244,A
36547,806,2024-10-20,8367,A
36548,389,2024-09-02,5527,B
36549,9381,2024-09-24,1328,A
36550,7483,2024-10-19,9525,B
36551,6082,2024-09-15,800,B
36552,7869,2024-09-01,1965,A
36553,8841,2024-10-07,9404,B
36554,9333,2024-10-21,3807,A
36555,5512,2024-08-24,2608,A
36556,2614,2024-09-20,1599,B
36557,9653,2024-10-31,1080,A
36558,7149,2024-11-10,7451,A
36559,1999,2024-09-08,9299,B
36560,9188,2024-10-23,7347,A
36561,7950,2024-08-23,7747,A
36562,1649,2024-09-08,2743,B
36563,1111,2024-11-15,2592,A
36564,5468,2024-10-06,7655,B
36565,5901,2024-10-20,5325,A
36566,8685,2024-10-27,3619,B
36567,6802,2024-09-23,3599,A
36568,8900,2024-11-12,9096,A
36569,1565,2024-11-01,6143,A
36570,6846,2024-10-02,9136,A
36571,9785,2024-10-03,1045,B
36572,649,2024-10-19,6276,A
36573,4685,2024-09-30,8395,A
36574,8106,2024-11-10,1063,A
36575,4496,2024-11-03,7565,A
36576,9864,2024-09-24,5338,A
36577,9122,2024-09-16,5684,A
36578,563,2024-10-01,4673,A
36579,347,2024-10-30,2939,B
36580,423,2024-09-14,6395,B
36581,6565,2024-08-22,1964,A
36582,9955,2024-08-24,6748,A
36583,237,2024-08-20,8428,A
36584,3788,2024-10-24,7442,B
36585,2516,2024-09-12,3586,B
36586,2310,2024-08-27,4085,B
36587,5054,2024-09-13,2216,B
36588,3840,2024-09-21,1720,A
36589,61,2024-09-23,3163,B
36590,5748,2024-11-04,9140,B
36591,9900,2024-10-21,2012,A
36592,2724,2024-08-27,2722,A
36593,641,2024-09-13,1607,A
36594,6965,2024-10-01,8033,A
36595,7622,2024-10-18,8902,B
36596,4212,2024-11-14,560,A
36597,199,2024-10-27,5200,A
36598,5950,2024-10-06,3257,B
36599,9529,2024-09-01,3367,A
36600,751,2024-10-12,7858,B
36601,2347,2024-09-08,9627,A
36602,8896,2024-10-29,8211,A
36603,3778,2024-11-16,5901,B
36604,1399,2024-08-26,6236,B
36605,172,2024-10-15,9013,B
36606,7726,2024-08-25,7981,A
36607,3767,2024-08-24,4228,B
36608,9019,2024-09-26,1112,A
36609,140,2024-11-01,3578,B
36610,7557,2024-09-18,5484,B
36611,7642,2024-08-30,7189,B
36612,2648,2024-09-25,832,B
36613,8732,2024-10-30,6775,B
36614,1333,2024-10-29,3410,B
36615,4052,2024-11-16,3213,B
36616,913,2024-09-29,5427,A
36617,5747,2024-10-25,9853,B
36618,1235,2024-10-24,6648,B
36619,7588,2024-11-04,2372,A
36620,5178,2024-09-08,8134,B
36621,3208,2024-09-24,6298,A
36622,8152,2024-10-25,523,A
36623,9695,2024-09-19,6732,A
36624,8972,2024-11-03,912,A
36625,9994,2024-11-04,2874,B
36626,9724,2024-09-05,6485,B
36627,7382,2024-10-13,8972,A
36628,3609,2024-10-19,3955,A
36629,123,2024-10-24,9285,A
36630,9065,2024-10-28,2782,B
36631,3079,2024-11-11,2593,B
36632,9389,2024-11-11,2332,A
36633,4112,2024-09-13,613,A
36634,6603,2024-10-03,1809,B
36635,4646,2024-10-12,1630,B
36636,2738,2024-11-11,1970,A
36637,4026,2024-10-22,7026,A
36638,2295,2024-10-12,9013,B
36639,6201,2024-10-13,8385,A
36640,5723,2024-09-14,772,A
36641,9816,2024-08-31,907,A
36642,4825,2024-09-19,7653,A
36643,8219,2024-10-01,2721,A
36644,7688,2024-09-15,7565,A
36645,4610,2024-11-15,3146,A
36646,7362,2024-11-10,4973,B
36647,4947,2024-11-01,5641,B
36648,4078,2024-10-08,7382,B
36649,3614,2024-10-19,5532,A
36650,4669,2024-10-26,4160,B
36651,5038,2024-08-29,7486,B
36652,3936,2024-11-08,8218,A
36653,7840,2024-11-03,8321,A
36654,52,2024-10-24,1224,B
36655,8553,2024-09-16,3892,B
36656,9012,2024-09-23,8988,A
36657,9642,2024-10-15,8240,A
36658,5270,2024-10-16,4567,B
36659,9443,2024-09-29,3008,B
36660,7717,2024-09-12,1879,B
36661,7204,2024-08-28,5956,A
36662,795,2024-08-23,4692,B
36663,865,2024-09-09,3824,B
36664,7560,2024-09-30,2492,A
36665,4803,2024-10-14,3924,A
36666,1770,2024-10-16,3163,B
36667,8430,2024-09-21,4587,A
36668,8570,2024-10-10,6456,B
36669,9014,2024-09-28,2878,A
36670,1427,2024-11-08,6728,B
36671,3195,2024-09-24,5152,A
36672,622,2024-10-31,5492,B
36673,8280,2024-09-04,783,A
36674,2599,2024-09-20,4507,A
36675,8087,2024-10-13,2917,A
36676,804,2024-09-11,4546,A
36677,369,2024-10-21,9513,A
36678,1445,2024-09-29,2302,A
36679,3365,2024-08-27,6875,A
36680,8489,2024-10-12,7813,B
36681,4069,2024-09-29,7143,B
36682,7373,2024-09-04,5780,B
36683,9020,2024-10-26,8238,A
36684,2286,2024-10-30,7011,A
36685,1667,2024-09-22,3045,A
36686,4033,2024-08-20,1430,A
36687,3519,2024-09-04,4784,B
36688,966,2024-09-28,8941,A
36689,3693,2024-11-15,8510,A
36690,8925,2024-09-07,1847,B
36691,4166,2024-10-24,6419,B
36692,7231,2024-11-16,3154,A
36693,6179,2024-10-14,4561,B
36694,3515,2024-10-27,9734,B
36695,3940,2024-10-24,1480,B
36696,4020,2024-09-30,5083,A
36697,3706,2024-09-09,9895,B
36698,413,2024-10-14,1209,A
36699,9762,2024-10-23,4996,B
36700,7923,2024-10-02,4240,B
36701,1244,2024-09-05,6266,A
36702,3675,2024-09-15,979,A
36703,3972,2024-09-28,1232,B
36704,8138,2024-09-20,8007,A
36705,34,2024-09-12,8364,B
36706,8676,2024-11-14,659,A
36707,7568,2024-11-09,2424,A
36708,2879,2024-08-27,4598,A
36709,8133,2024-10-21,7463,A
36710,695,2024-10-29,1558,A
36711,4470,2024-08-24,4894,A
36712,3303,2024-09-21,7697,A
36713,7695,2024-09-28,7352,B
36714,6537,2024-09-13,3298,B
36715,140,2024-10-03,842,A
36716,8395,2024-10-21,5250,B
36717,1634,2024-08-28,1082,B
36718,2827,2024-11-03,3340,A
36719,319,2024-10-17,6205,A
36720,4110,2024-10-29,7931,B
36721,5244,2024-11-04,9412,B
36722,827,2024-10-21,5507,B
36723,3242,2024-09-30,2082,B
36724,1563,2024-10-14,2627,B
36725,57,2024-09-13,8126,A
36726,3942,2024-10-15,8428,A
36727,8169,2024-09-19,1719,A
36728,943,2024-09-25,1639,B
36729,3657,2024-10-31,8030,B
36730,1060,2024-09-26,616,B
36731,3207,2024-09-29,8214,A
36732,3752,2024-10-02,1729,B
36733,8734,2024-10-23,6793,B
36734,7735,2024-08-21,7658,B
36735,9972,2024-11-13,1461,A
36736,7009,2024-09-01,5847,A
36737,7743,2024-08-27,2633,B
36738,3396,2024-11-08,3606,B
36739,2438,2024-11-15,7043,A
36740,8607,2024-10-01,9096,A
36741,6564,2024-09-10,1982,A
36742,751,2024-10-10,3232,A
36743,3422,2024-09-16,4199,A
36744,474,2024-10-28,5465,B
36745,677,2024-09-29,2872,B
36746,7165,2024-09-24,7838,B
36747,8030,2024-09-10,7262,A
36748,151,2024-10-03,5176,B
36749,6189,2024-10-16,2044,A
36750,6988,2024-08-22,4244,B
36751,5621,2024-10-30,881,B
36752,9986,2024-10-05,3109,A
36753,4475,2024-11-17,2887,A
36754,5344,2024-08-22,4029,B
36755,204,2024-11-16,5868,B
36756,9408,2024-10-28,3379,A
36757,272,2024-10-02,8865,A
36758,6368,2024-10-17,1244,A
36759,2965,2024-10-24,3230,B
36760,2817,2024-10-26,1462,B
36761,5500,2024-11-13,6012,B
36762,6594,2024-10-21,1480,A
36763,5733,2024-09-14,2086,B
36764,8845,2024-09-18,8255,A
36765,8942,2024-11-15,5368,A
36766,9744,2024-10-10,4469,A
36767,9487,2024-08-28,2230,A
36768,1257,2024-11-17,4658,B
36769,2002,2024-11-13,9092,A
36770,5457,2024-11-10,3299,B
36771,2548,2024-10-28,7367,B
36772,5420,2024-10-27,6514,A
36773,4865,2024-10-25,8743,B
36774,5300,2024-09-26,1382,B
36775,2123,2024-09-01,4213,B
36776,8844,2024-11-07,7755,A
36777,9844,2024-10-08,875,A
36778,1551,2024-09-19,1958,A
36779,5331,2024-08-28,4913,B
36780,3022,2024-09-21,7306,A
36781,2625,2024-09-09,1909,A
36782,2282,2024-09-22,3406,B
36783,6248,2024-09-24,5877,B
36784,390,2024-09-23,9992,B
36785,1055,2024-11-08,8443,B
36786,1412,2024-11-17,9532,B
36787,6220,2024-09-27,5111,A
36788,9451,2024-10-24,2313,B
36789,3581,2024-10-16,7759,B
36790,9396,2024-11-15,2173,B
36791,2496,2024-08-24,5535,B
36792,7430,2024-10-31,7225,B
36793,2172,2024-09-18,1028,B
36794,2556,2024-09-11,1323,A
36795,1862,2024-10-13,3549,A
36796,4090,2024-10-16,1985,B
36797,3504,2024-09-06,1070,B
36798,5216,2024-10-08,2027,B
36799,1444,2024-09-05,5342,B
36800,6508,2024-09-02,6725,B
36801,3433,2024-10-22,6215,A
36802,4875,2024-10-16,2277,B
36803,8880,2024-09-02,6229,A
36804,9174,2024-09-11,2439,B
36805,2944,2024-10-04,3277,A
36806,2674,2024-11-06,1522,A
36807,5685,2024-09-12,6578,A
36808,8622,2024-09-15,1143,B
36809,5240,2024-10-15,1683,B
36810,4359,2024-09-09,9480,A
36811,3671,2024-09-09,4273,A
36812,6674,2024-09-04,5380,A
36813,9989,2024-09-16,3915,A
36814,159,2024-09-06,2626,B
36815,7755,2024-09-26,2939,B
36816,1902,2024-09-18,7721,A
36817,6843,2024-11-05,5283,A
36818,3553,2024-10-22,2904,B
36819,8990,2024-10-27,5362,A
36820,1604,2024-11-07,3663,A
36821,1963,2024-10-14,4849,A
36822,525,2024-11-13,1124,B
36823,4928,2024-08-21,4897,B
36824,5715,2024-10-15,7867,B
36825,3294,2024-11-14,5895,B
36826,6207,2024-11-10,4769,A
36827,6678,2024-09-16,2871,A
36828,1321,2024-10-04,1728,B
36829,9655,2024-10-25,6461,A
36830,8520,2024-10-22,7313,A
36831,4347,2024-09-08,9799,B
36832,1729,2024-10-05,6757,B
36833,4490,2024-10-23,4216,B
36834,217,2024-11-13,6395,A
36835,5634,2024-08-20,7255,A
36836,2050,2024-10-01,8223,A
36837,7964,2024-08-29,7471,B
36838,5138,2024-09-15,9821,B
36839,4380,2024-10-09,3561,B
36840,9513,2024-10-14,4819,B
36841,2540,2024-11-08,1134,A
36842,522,2024-09-23,2750,A
36843,9356,2024-09-11,1332,B
36844,9656,2024-10-06,1132,A
36845,8367,2024-10-09,6759,B
36846,7459,2024-09-29,3055,B
36847,8036,2024-08-30,8163,B
36848,666,2024-10-30,5564,B
36849,9599,2024-09-11,6836,B
36850,5431,2024-09-26,3387,B
36851,6479,2024-09-24,2655,A
36852,2054,2024-09-17,1164,B
36853,1862,2024-09-29,8430,A
36854,6576,2024-09-11,3448,A
36855,2938,2024-09-21,9032,B
36856,4152,2024-10-12,6315,B
36857,1328,2024-10-13,2864,B
36858,6104,2024-10-14,2317,B
36859,4524,2024-10-21,8507,A
36860,2957,2024-11-04,7880,B
36861,5699,2024-10-13,519,A
36862,7011,2024-09-05,4624,B
36863,1838,2024-10-15,6763,A
36864,2038,2024-10-09,3323,B
36865,8081,2024-08-27,6856,B
36866,8501,2024-11-14,4117,A
36867,6005,2024-08-26,8124,A
36868,2421,2024-10-31,3697,B
36869,7625,2024-08-29,7473,B
36870,3159,2024-10-29,3696,A
36871,1915,2024-11-12,2758,B
36872,4841,2024-10-01,8116,B
36873,7487,2024-09-16,7793,A
36874,2895,2024-10-04,5450,A
36875,7311,2024-09-12,2585,A
36876,6082,2024-09-03,8411,A
36877,5063,2024-10-18,3460,A
36878,7583,2024-11-08,8941,B
36879,2595,2024-10-27,3908,B
36880,5071,2024-08-20,5179,B
36881,2083,2024-10-14,3968,A
36882,4034,2024-09-01,4876,A
36883,7569,2024-10-16,1608,B
36884,1294,2024-10-28,8558,B
36885,4046,2024-11-03,6685,B
36886,941,2024-08-28,6153,B
36887,600,2024-09-07,3334,A
36888,7221,2024-09-23,2009,A
36889,4685,2024-08-22,1125,A
36890,5710,2024-11-13,1673,B
36891,3207,2024-09-19,9745,B
36892,120,2024-10-08,777,B
36893,944,2024-10-28,8537,B
36894,7079,2024-10-22,4398,A
36895,4506,2024-10-29,8118,B
36896,1179,2024-09-12,7298,B
36897,720,2024-10-11,1457,A
36898,7515,2024-09-24,7493,B
36899,2134,2024-08-26,9830,A
36900,6955,2024-08-29,9242,A
36901,3736,2024-08-28,5811,B
36902,6496,2024-10-16,2341,A
36903,3161,2024-10-01,2130,A
36904,8783,2024-10-27,2728,A
36905,7681,2024-11-11,9097,A
36906,9023,2024-10-25,3065,A
36907,7196,2024-11-01,8661,A
36908,7432,2024-10-05,9282,B
36909,3149,2024-10-21,8684,A
36910,5637,2024-10-01,4713,A
36911,8783,2024-10-05,8771,B
36912,4918,2024-10-02,2383,B
36913,8670,2024-10-28,1440,B
36914,4015,2024-11-15,9855,B
36915,2045,2024-11-07,5638,A
36916,1024,2024-10-31,2490,B
36917,739,2024-10-31,2805,B
36918,9069,2024-11-10,3820,B
36919,7286,2024-09-01,6154,B
36920,2784,2024-09-28,7744,B
36921,2286,2024-09-13,7559,B
36922,9441,2024-08-27,6054,A
36923,3201,2024-11-05,2979,A
36924,3955,2024-10-01,1343,A
36925,4928,2024-10-18,4272,B
36926,1174,2024-10-08,8153,A
36927,7929,2024-09-24,6541,B
36928,6122,2024-10-27,4704,B
36929,3908,2024-09-14,1344,B
36930,1958,2024-10-03,6455,A
36931,386,2024-08-29,1316,B
36932,3456,2024-10-23,4769,A
36933,9014,2024-10-06,1748,B
36934,9608,2024-09-22,1366,B
36935,4488,2024-09-25,3450,B
36936,8482,2024-08-26,4419,B
36937,6921,2024-10-01,7770,B
36938,9884,2024-09-03,3325,B
36939,8751,2024-09-30,9720,B
36940,7101,2024-09-23,4606,B
36941,7005,2024-11-15,4585,A
36942,5877,2024-08-28,6421,B
36943,2549,2024-10-25,2271,B
36944,1118,2024-10-05,8673,A
36945,6258,2024-11-03,5207,B
36946,2546,2024-11-16,8994,A
36947,2678,2024-08-30,5812,A
36948,4139,2024-09-21,6005,B
36949,441,2024-11-03,9187,A
36950,9172,2024-08-31,9167,B
36951,8925,2024-10-19,535,B
36952,6586,2024-10-29,1622,B
36953,9135,2024-10-16,2611,B
36954,7909,2024-10-21,9234,B
36955,1765,2024-09-15,2557,B
36956,6767,2024-10-14,1005,B
36957,8565,2024-09-08,8448,B
36958,9135,2024-10-20,9178,B
36959,6060,2024-10-27,7714,B
36960,4386,2024-09-07,2164,A
36961,9672,2024-09-11,8993,A
36962,3761,2024-09-09,6033,B
36963,5503,2024-11-10,6400,B
36964,9111,2024-08-28,8783,B
36965,2160,2024-11-12,9525,A
36966,2776,2024-11-14,3853,B
36967,3754,2024-09-23,8323,B
36968,7619,2024-11-01,7506,A
36969,4836,2024-11-13,2121,A
36970,4696,2024-11-13,2389,B
36971,894,2024-11-11,6033,A
36972,1531,2024-09-11,562,A
36973,4675,2024-10-14,3955,B
36974,3990,2024-10-04,2423,B
36975,1102,2024-10-04,6555,A
36976,7579,2024-10-04,3062,A
36977,5122,2024-08-28,9756,A
36978,5019,2024-10-16,6687,A
36979,2831,2024-09-14,8542,B
36980,500,2024-10-13,8160,B
36981,5572,2024-08-29,8175,B
36982,2008,2024-10-21,8005,A
36983,3220,2024-08-27,7164,B
36984,6842,2024-09-29,790,B
36985,4561,2024-08-31,3988,A
36986,8711,2024-09-19,686,A
36987,5187,2024-09-03,6811,A
36988,1783,2024-09-29,4245,A
36989,7405,2024-09-23,9303,A
36990,2323,2024-10-09,3052,B
36991,6326,2024-09-22,2086,B
36992,5056,2024-09-12,4509,B
36993,8733,2024-11-04,6289,B
36994,2029,2024-11-02,6516,A
36995,3535,2024-08-26,5064,A
36996,7617,2024-10-27,7976,B
36997,5365,2024-10-07,5738,A
36998,8825,2024-10-04,739,B
36999,1207,2024-09-06,6390,B
37000,8544,2024-10-28,5397,B
37001,5111,2024-09-12,1534,A
37002,3775,2024-09-24,4272,B
37003,7596,2024-09-25,8309,B
37004,681,2024-09-28,2177,A
37005,4646,2024-09-10,4617,A
37006,9448,2024-09-20,2949,A
37007,6467,2024-09-08,5049,B
37008,9386,2024-10-20,6830,B
37009,1974,2024-11-01,7103,A
37010,3381,2024-10-29,8822,A
37011,9300,2024-10-08,3189,B
37012,1408,2024-08-22,9021,A
37013,2944,2024-08-31,1396,A
37014,7639,2024-09-16,5374,B
37015,4023,2024-10-22,1686,B
37016,2883,2024-08-29,6436,B
37017,9721,2024-08-30,6316,B
37018,5655,2024-10-15,9550,A
37019,5756,2024-10-25,777,A
37020,5915,2024-10-11,6540,A
37021,5106,2024-08-24,8871,B
37022,1933,2024-08-27,4265,B
37023,9208,2024-08-28,4361,B
37024,4007,2024-10-12,7327,B
37025,9691,2024-10-13,2523,B
37026,7641,2024-11-13,4956,B
37027,6247,2024-10-18,1874,B
37028,706,2024-08-23,5873,B
37029,8019,2024-10-08,8280,A
37030,2056,2024-10-02,1425,A
37031,2448,2024-09-28,7176,A
37032,8013,2024-11-07,6388,B
37033,6888,2024-08-26,2658,A
37034,1125,2024-09-29,1782,B
37035,9185,2024-09-26,7405,B
37036,1638,2024-08-29,7983,B
37037,3590,2024-11-12,6530,B
37038,8871,2024-09-10,3419,A
37039,8229,2024-08-21,8631,A
37040,7276,2024-09-20,6101,A
37041,617,2024-10-12,3958,B
37042,7899,2024-10-11,3785,B
37043,9287,2024-09-11,7354,B
37044,4139,2024-08-21,3492,B
37045,7492,2024-09-03,1298,A
37046,3325,2024-09-08,6903,A
37047,9219,2024-08-26,3695,A
37048,4800,2024-09-02,1554,A
37049,7653,2024-10-03,8175,A
37050,9788,2024-08-20,3992,B
37051,5613,2024-11-02,2240,B
37052,1509,2024-11-07,7530,B
37053,711,2024-11-11,3913,A
37054,5737,2024-10-14,9762,A
37055,7304,2024-09-14,3326,B
37056,2327,2024-09-19,3106,B
37057,7817,2024-09-22,5358,A
37058,1950,2024-10-26,9911,B
37059,940,2024-08-31,3860,B
37060,9416,2024-10-08,7335,A
37061,2054,2024-11-05,9762,A
37062,2303,2024-09-26,8350,A
37063,9106,2024-09-27,1131,B
37064,7618,2024-11-16,9805,B
37065,7682,2024-11-15,7240,B
37066,3804,2024-09-27,4937,A
37067,3256,2024-10-15,1296,B
37068,5290,2024-10-24,7843,B
37069,263,2024-09-19,6070,A
37070,1921,2024-10-27,948,A
37071,3959,2024-11-12,2650,A
37072,9645,2024-10-26,2219,A
37073,3177,2024-10-19,8765,A
37074,227,2024-08-27,5729,A
37075,9805,2024-09-12,9676,A
37076,3988,2024-08-22,4274,B
37077,3763,2024-08-26,6728,B
37078,9371,2024-09-07,5509,B
37079,4657,2024-10-29,6881,B
37080,2454,2024-08-21,8376,B
37081,6698,2024-10-21,5804,A
37082,5530,2024-10-08,7222,B
37083,867,2024-08-20,7849,B
37084,368,2024-10-02,1181,A
37085,8555,2024-08-20,4421,A
37086,6277,2024-11-14,6563,B
37087,1492,2024-09-08,9601,B
37088,7659,2024-08-30,2296,B
37089,6724,2024-08-24,8441,B
37090,1592,2024-08-25,3294,A
37091,9521,2024-09-28,815,B
37092,3762,2024-09-07,5529,A
